GOPrimaryKey,CouncilDistrict,GOHighestOffenseDesc,HighestNIBRS,GOReportDate,GOLocation,ClearanceStatus,ClearanceDate,GODistrict,GOLocationZip,GOCensusTract,GOXCoordinate,GOYCoordinate,RIN,PrimaryKey,DateOccurred,TimeOccurred,Location,AreaCommand,NatureOfContact,ReasonDesc,R2RLevel,MasterSubjectID,SubjectSex,SubjectRace,SubjectEthnicity,SubjectConductDesc,SubjectResistance,WeaponUsed1,WeaponUsed2,WeaponUsed3,WeaponUsed4,WeaponUsed5,NumberShots,SubjectEffects,EffectonOfficer,OfficerOrganizationDesc,OfficerCommissionDate,OfficerYrsofService,XCoordinate,YCoordinate,CouncilDistrict
20152450248,3,"BURGLARY OF VEHICLE           ",Theft,2-Sep-15,"2317 S PLEASANT VALLEY RD                                                                           ",C,3-Sep-15,H,78741,23.14,3119878,10056802,165783,20152450248,"09/02/2015 12:00:00 AM",549,"2317 S PLEASANT VALLEY RD",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"174199250: 20152450248",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","HENRY 700 REG III PATROL","11/30/2012 12:00:00 AM",3,3119878,10056802,3
20152471269,9,"DEADLY CONDUCT                ","Agg Assault",4-Sep-15,"500 E 7TH ST                                                                                        ",C,18-Sep-15,G,78701,11.0,3115952,10070759,165806,20152471269,"09/04/2015 12:00:00 AM",1550,"500 E 7TH ST",GE,"VIEWED OFFENSE","TO PREVENT A VIOLENT FELONY",2,"458987590: 20152471269",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EDGED WEAPON","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I PATROL","10/07/2011 12:00:00 AM",4,3115952,10070759,9
20152471269,9,"DEADLY CONDUCT                ","Agg Assault",4-Sep-15,"500 E 7TH ST                                                                                        ",C,18-Sep-15,G,78701,11.0,3115952,10070759,165807,20152471269,"09/04/2015 12:00:00 AM",1550,"500 E 7TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"458987590: 20152471269",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EDGED WEAPON","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I PATROL","03/22/2013 12:00:00 AM",2,3115952,10070759,9
20152471269,9,"DEADLY CONDUCT                ","Agg Assault",4-Sep-15,"500 E 7TH ST                                                                                        ",C,18-Sep-15,G,78701,11.0,3115952,10070759,165901,20152471269,"09/04/2015 12:00:00 AM",1550,"500 E 7TH ST",GE,"VIEWED OFFENSE","TO PREVENT A VIOLENT FELONY",3,"458987590: 20152471269",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EDGED WEAPON","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I PATROL","11/12/2010 12:00:00 AM",5,3115952,10070759,9
20152471269,9,"DEADLY CONDUCT                ","Agg Assault",4-Sep-15,"500 E 7TH ST                                                                                        ",C,18-Sep-15,G,78701,11.0,3115952,10070759,165902,20152471269,"09/04/2015 12:00:00 AM",1550,"500 E 7TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"458987590: 20152471269",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I PATROL","11/12/2010 12:00:00 AM",5,3115952,10070759,9
20152471269,9,"DEADLY CONDUCT                ","Agg Assault",4-Sep-15,"500 E 7TH ST                                                                                        ",C,18-Sep-15,G,78701,11.0,3115952,10070759,165921,20152471269,"09/04/2015 12:00:00 AM",1550,"500 E 7TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",2,"458987590: 20152471269",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EDGED WEAPON","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 300 REG I PATROL","01/04/2008 12:00:00 AM",8,3115952,10070759,9
20152471478,2,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",4-Sep-15,"7413 MARBLE RIDGE DR                                                                                ",C,15-Sep-15,F,78747,24.26,3116086,10033052,165922,20152471478,"09/04/2015 12:00:00 AM",1820,"7413 MARBLE RIDGE DR",FR,"DISPATCHED CALL","TO RESTRAIN FOR SUBJECTS SAFETY",3,"458956221: 20152471478",M,W,H,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/21/2014 12:00:00 AM",1,3116086,10033052,2
20152471478,2,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",4-Sep-15,"7413 MARBLE RIDGE DR                                                                                ",C,15-Sep-15,F,78747,24.26,3116086,10033052,165931,20152471478,"09/04/2015 12:00:00 AM"," ","7413 MARBLE RIDGE DR",FR,"DISPATCHED CALL","TO RESTRAIN FOR SUBJECTS SAFETY",3,"458956221: 20152471478",M,W,H,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/21/2014 12:00:00 AM",1,3116086,10033052,2
20152471738,8,"THEFT                         ",Theft,4-Sep-15,"2901 S CAPITAL OF TEXAS HWY NB                                                                      ",C,7-Sep-15,D,78746,19.1,3094135,10066586,165961,20152471738,"09/04/2015 12:00:00 AM",2008,"2901 S CAPITAL OF TEXAS HWY NB",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"170069938: 20152471738",M,W,N,"","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","DAVID 700 REG IV PATROL","03/23/2012 12:00:00 AM",3,3094135,10066586,8
20152501016,5,"ROBBERY BY ASSAULT            ",Robbery,7-Sep-15,"9600 MANCHACA RD                                                                                    ",C,14-Sep-15,F,78748,17.47,3089847,10036827,165983,20152501016,"09/07/2015 12:00:00 AM"," ","9600 MANCHACA RD",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"216465947: 20152501016",F,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","COMPLAINT OF INJURY/PAIN","FRANK 200 REG IV PATROL","11/30/2012 12:00:00 AM",3,3089847,10036827,5
20152501016,5,"ROBBERY BY ASSAULT            ",Robbery,7-Sep-15,"9600 MANCHACA RD                                                                                    ",C,14-Sep-15,F,78748,17.47,3089847,10036827,166183,20152501016,"09/07/2015 12:00:00 AM"," ","9600 MANCHACA RD",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"216465947: 20152501016",F,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","CED - DRIVE STUN-ENTER # SHOTS","","","","",1,"MINOR INJURY","MINOR INJURY","FRANK 200 REG IV PATROL","03/27/1998 12:00:00 AM",17,3089847,10036827,5
20152500717,1,"AGG ASLT ENHANC STRANGL/SUFFOC","Agg Assault",7-Sep-15,"2412 BRYAN ST                                                                                       ",C,13-Sep-15,C,78702,8.04,3122670,10070595,165935,20152500717,"09/07/2015 12:00:00 AM",1104,"2412 BRYAN ST",CH,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"459011141: 20152500717",M,B,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHARLIE 200 REG III PATROL","01/04/2008 12:00:00 AM",8,3122670,10070595,1
20152500717,1,"AGG ASLT ENHANC STRANGL/SUFFOC","Agg Assault",7-Sep-15,"2412 BRYAN ST                                                                                       ",C,13-Sep-15,C,78702,8.04,3122670,10070595,165985,20152500717,"09/07/2015 12:00:00 AM",1104,"2412 BRYAN ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459011141: 20152500717",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","MINOR INJURY","CHARLIE 200 REG III PATROL","01/02/2009 12:00:00 AM",7,3122670,10070595,1
20152500717,1,"AGG ASLT ENHANC STRANGL/SUFFOC","Agg Assault",7-Sep-15,"2412 BRYAN ST                                                                                       ",C,13-Sep-15,C,78702,8.04,3122670,10070595,165986,20152500717,"09/07/2015 12:00:00 AM",1104,"2412 BRYAN ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459011141: 20152500717",M,B,N,"","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHARLIE 200 REG III PATROL","06/18/2004 12:00:00 AM",11,3122670,10070595,1
20152500717,1,"AGG ASLT ENHANC STRANGL/SUFFOC","Agg Assault",7-Sep-15,"2412 BRYAN ST                                                                                       ",C,13-Sep-15,C,78702,8.04,3122670,10070595,165987,20152500717,"09/07/2015 12:00:00 AM",1136,"2412 BRYAN ST",CH,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"459011141: 20152500717",M,B,N,"",OTHER,"WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHARLIE 200 REG III PATROL","08/10/2001 12:00:00 AM",14,3122670,10070595,1
20152500672,7,"THEFT BY SHOPLIFTING          ",Theft,7-Sep-15,"2525 W ANDERSON LN                                                                                  ",C,9-Sep-15,B,78757,15.01,3116494,10102601,165965,20152500672,"09/07/2015 12:00:00 AM",1030,"2525 W ANDERSON LN",BA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459317156: 20152500672",M,W,N,"","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","BAKER 200 REG I PATROL","08/18/2008 12:00:00 AM",7,3116494,10102601,7
20152510331,9,"AGG ASSAULT ON PUBLIC SERVANT ","Agg Assault",8-Sep-15,"100 E 4TH ST                                                                                        ","","",G,78701,11.0,3114159,10070084,166043,20152510331,"09/08/2015 12:00:00 AM",738,"100 E 4TH ST",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459318018: 20152510331",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION","CHEMICAL AGENT - O C SPRAY","","","","",2,"COMPLAINT OF INJURY/PAIN","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","GEORGE 100 REG I PATROL","06/27/2003 12:00:00 AM",12,3114159,10070084,9
20152540999,5,"THEFT BY SHOPLIFTING          ",Theft,11-Sep-15,"9300 S IH 35 SVRD SB                                                                                ","","",F,78748,24.21,3100423,10033116,166221,20152540999,"09/11/2015 12:00:00 AM"," ","9300 S IH 35 SVRD SB",FR,"DISPATCHED CALL","NECESSARY TO DEFEND ANOTHER",3,"170205623: 20152540999",M,W,H,"","EMPTY HAND ACTIVE AGGRESSION","CED - PRONGS-ENTER # SHOTS","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","FRANK 100 REG IV PATROL","09/24/1999 12:00:00 AM",16,3100423,10033116,5
20152551407,3,"THEFT                         ",Theft,12-Sep-15,"3100 CASTRO ST                                                                                      ",C,13-Sep-15,C,78702,9.02,3126232,10068754,166281,20152551407,"09/12/2015 12:00:00 AM",1917,"3100 CASTRO ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459201573: 20152551407",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"MINOR INJURY; COMPLAINT OF INJURY/PAIN","COMPLAINT OF INJURY/PAIN","CHARLIE 300 REG III PATROL","03/20/2015 12:00:00 AM",0,3126232,10068754,3
20152551407,3,"THEFT                         ",Theft,12-Sep-15,"3100 CASTRO ST                                                                                      ",C,13-Sep-15,C,78702,9.02,3126232,10068754,166282,20152551407,"09/12/2015 12:00:00 AM",2140,"3100 CASTRO ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459201573: 20152551407",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY; COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 300 REG III PATROL","03/20/2015 12:00:00 AM",0,3126232,10068754,3
20152631140,5,"AUTO THEFT                    ","Auto Theft",20-Sep-15,"4702 INDIAN WELLS DR                                                                                ",C,21-Sep-15,F,78747,24.28,3102130,10021120,166567,20152631140,"09/20/2015 12:00:00 AM",1530,"4702 INDIAN WELLS DR",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459322110: 20152631140",F,W,N,"EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 200 REG IV PATROL","01/04/2008 12:00:00 AM",8,3102130,10021120,5
20152630338,2,"BURGLARY OF VEHICLE           ",Theft,20-Sep-15,"6001 S IH 35 SVRD NB                                                                                ",C,21-Sep-15,F,78744,24.19,3107952,10044308,166486,20152630338,"09/20/2015 12:00:00 AM",246,"6001 S IH 35 SVRD NB",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"356663921: 20152630338",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","04/23/2010 12:00:00 AM",5,3107952,10044308,2
20152630338,2,"BURGLARY OF VEHICLE           ",Theft,20-Sep-15,"6001 S IH 35 SVRD NB                                                                                ",C,21-Sep-15,F,78744,24.19,3107952,10044308,166543,20152630338,"09/20/2015 12:00:00 AM"," ","6001 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"356663921: 20152630338",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 400 REG IV PATROL","03/20/2015 12:00:00 AM",1,3107952,10044308,2
20152630338,2,"BURGLARY OF VEHICLE           ",Theft,20-Sep-15,"6001 S IH 35 SVRD NB                                                                                ",C,21-Sep-15,F,78744,24.19,3107952,10044308,166544,20152630338,"09/20/2015 12:00:00 AM",401,"6001 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"356663921: 20152630338",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 400 REG IV PATROL","03/22/2013 12:00:00 AM",2,3107952,10044308,2
20152630338,2,"BURGLARY OF VEHICLE           ",Theft,20-Sep-15,"6001 S IH 35 SVRD NB                                                                                ",C,21-Sep-15,F,78744,24.19,3107952,10044308,166764,20152630338,"09/20/2015 12:00:00 AM"," ","6001 S IH 35 SVRD NB",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"356663921: 20152630338",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","CED - DRIVE STUN-ENTER # SHOTS","CED - PRONGS-ENTER # SHOTS","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","FRANK 400 REG IV PATROL","12/13/2013 12:00:00 AM",2,3107952,10044308,2
20152630305,9,"THEFT                         ",Theft,20-Sep-15,"609 W 6TH ST                                                                                        ",N,22-Sep-15,G,78701,11.0,3112343,10071241,166488,20152630305,"09/20/2015 12:00:00 AM",227,"609 W 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO DEFEND ANOTHER",3,"459322115: 20152630305",F,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CHEMICAL AGENT - O C SPRAY","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 400 REG III PATROL","03/20/2015 12:00:00 AM",1,3112343,10071241,9
20152630305,9,"THEFT                         ",Theft,20-Sep-15,"609 W 6TH ST                                                                                        ",N,22-Sep-15,G,78701,11.0,3112343,10071241,166489,20152630305,"09/20/2015 12:00:00 AM",227,"609 W 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO DEFEND ANOTHER",3,"459322116: 20152630305",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CHEMICAL AGENT - O C SPRAY","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","10/07/2011 12:00:00 AM",4,3112343,10071241,9
20152630305,9,"THEFT                         ",Theft,20-Sep-15,"609 W 6TH ST                                                                                        ",N,22-Sep-15,G,78701,11.0,3112343,10071241,166729,20152630305,"09/20/2015 12:00:00 AM",227,"609 W 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO DEFEND ANOTHER",3,"1041081: 20152630305","","","","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CHEMICAL AGENT - O C SPRAY","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 400 REG III PATROL","03/20/2015 12:00:00 AM",1,3112343,10071241,9
20152630305,9,"THEFT                         ",Theft,20-Sep-15,"609 W 6TH ST                                                                                        ",N,22-Sep-15,G,78701,11.0,3112343,10071241,166730,20152630305,"09/20/2015 12:00:00 AM",227,"609 W 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO DEFEND ANOTHER",3,"1041689: 20152630305","","","","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CHEMICAL AGENT - O C SPRAY","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","10/07/2011 12:00:00 AM",4,3112343,10071241,9
20152640334,7,"AGG RAPE OF A CHILD           ",Rape,21-Sep-15,"",C,5-Oct-15,I,78757,18.18,"","",166582,20152640334,"09/21/2015 12:00:00 AM"," ","1902 HEARTHSIDE DR",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459323121: 20152640334",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 200 REG I PATROL","06/23/2006 12:00:00 AM",9,3120207,10106467,7
20152640334,7,"AGG RAPE OF A CHILD           ",Rape,21-Sep-15,"",C,5-Oct-15,I,78757,18.18,"","",166583,20152640334,"09/21/2015 12:00:00 AM",1200,"1902 HEARTHSIDE DR",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459323121: 20152640334",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 200 REG I PATROL","06/27/2003 12:00:00 AM",12,3120207,10106467,7
20152650246,7,"THEFT BY SHOPLIFTING          ",Theft,22-Sep-15,"12900 N IH 35 SVRD SB                                                                               ","","",E,78753,18.48,3134231,10124161,166841,20152650246,"09/22/2015 12:00:00 AM"," ","12900 N IH 35 SVRD SB",ED,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"220988274: 20152650246",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DAVID 800 REG IV PATROL","10/07/2011 12:00:00 AM",4,3134231,10124161,7
20152650246,7,"THEFT BY SHOPLIFTING          ",Theft,22-Sep-15,"12900 N IH 35 SVRD SB                                                                               ","","",E,78753,18.48,3134231,10124161,166986,20152650246,"09/22/2015 12:00:00 AM"," ","12900 N IH 35 SVRD SB",ED,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"220988274: 20152650246",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","03/26/1986 12:00:00 AM",30,3134231,10124161,7
20152650246,7,"THEFT BY SHOPLIFTING          ",Theft,22-Sep-15,"12900 N IH 35 SVRD SB                                                                               ","","",E,78753,18.48,3134231,10124161,166987,20152650246,"09/22/2015 12:00:00 AM"," ","12900 N IH 35 SVRD SB",ED,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"220988274: 20152650246",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","11/30/2012 12:00:00 AM",3,3134231,10124161,7
20152650246,7,"THEFT BY SHOPLIFTING          ",Theft,22-Sep-15,"12900 N IH 35 SVRD SB                                                                               ","","",E,78753,18.48,3134231,10124161,166988,20152650246,"09/22/2015 12:00:00 AM"," ","12900 N IH 35 SVRD SB",ED,"VIEWED OFFENSE","IN CUSTODY, MAINTAINING CONTROL",3,"220988274: 20152650246",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","03/20/2015 12:00:00 AM",1,3134231,10124161,7
